transaction_id,customer_id,product_id,amount,payment_mode,date,name,age,gender,city,income,product_name,category,price,stock,purchased,days_since_last_purchase,product_id_numeric,transaction_id_numeric,gender_label,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Mumbai,city_Pune,city_Surat,city_nan,amount_binned,amount_binned_quantile,amount_binned_kmeans,amount_binarized,customers_per_product,amount_log,amount_sqrt,amount_reciprocal,amount_yeojohnson,income_binned,frequent_buyer
T02319,0.31127006007223734,P019,0.5186562617805275,UPI,2025-05-16,Rohit,-1.2183727742065968,Male,Ahmedabad,1.3377992684758289,Charger,Accessories,0.6881245762947061,0.9457082392910858,0.22773711809756345,342.0,19.0,2319.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,85.16,0.41782590556358873,0.7201779375824613,1.9280592436582789,0.5046410731407607,4.0,1
T02320,-1.1174801874667724,P049,-1.5247760149017424,UPI,2025-10-17,Sneha,0.01971482024648979,,Bangalore,-0.7973327907558593,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,0.22773711809756345,188.0,49.0,2320.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6558340308953666,-1.6291303684058327,1.0,0
T02321,0.4218156996628468,P034,-0.17057894501539914,Credit Card,2025-03-21,Arjun,0.184793166173568,Female,Mumbai,1.236123876593229,USB Cable,Wearable,-1.067110653523631,0.5234288259780638,0.22773711809756345,398.0,34.0,2321.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,85.16,-0.18702734568956128,,-5.862388236109464,-0.17228711975120653,4.0,0
T02322,0.9043230825300356,P042,1.9309274726826384,Debit Card,2025-02-01,Kabir,0.184793166173568,Female,Surat,2.7991298258475037e-05,Mouse,Accessories,0.5228174588542565,0.600206901125886,-4.391027726853016,446.0,42.0,2322.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,85.16,1.07531891651732,1.3895781635743412,0.5178858419570317,1.7875875079436918,2.0,1
T02323,-0.9513141002834035,P019,1.9496942494617737,Credit Card,2025-03-20,Sneha,-1.2183727742065968,Female,Surat,-1.3016161259360417,Charger,Accessories,0.6881245762947061,0.9457082392910858,-4.391027726853016,399.0,19.0,2323.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0817015207300458,1.3963145238311365,0.5129009331718379,1.8040209958129076,0.0,1
T02324,0.47465512487596834,P027,-0.6879844292644265,Credit Card,2025-03-07,Sneha,0.43241068506418534,Female,Hyderabad,0.9880502480845,Charger,Wearable,1.2216479767892048,1.1376534271606413,0.22773711809756345,412.0,27.0,2324.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.1647021862141667,,-1.4535212682277183,-0.7126281533143908,3.0,0
T02325,-1.0118013370405294,P033,0.39665077105020125,Credit Card,2025-01-06,Rahul,0.34987151210064626,Female,Mumbai,-1.1943631710362281,Mouse,Wearable,-0.7577805968539483,0.8305411265693526,0.22773711809756345,472.0,33.0,2325.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.33407706409153026,0.6298021681847413,2.5211094311003523,0.3881612300351903,0.0,1
T02326,-0.12813147591056276,P030,0.7409489883467762,Debit Card,2025-01-04,Arjun,-1.4659902930972142,Female,Surat,-1.6437919414966584,Charger,Accessories,-0.9642371255027502,0.5234288259780638,0.22773711809756345,474.0,30.0,2326.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,85.16,0.554430360153907,0.8607839382486039,1.3496205752251078,0.7139836983659741,0.0,1
T02327,0.09921710362484171,P020,-1.2743773114133243,Cash,2025-01-24,Diya,0.43241068506418534,Male,Chennai,-0.4165745668009393,USB Cable,Audio,1.4032729641915873,-0.5898532636653578,0.22773711809756345,454.0,20.0,2327.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.7846969583674072,-1.3502576450683006,1.0,0
T02328,-0.1920949906422362,P027,1.0117884023240449,Cash,2025-01-10,Karan,-0.22790269864412754,Female,Ahmedabad,0.5469622369984349,Charger,Wearable,1.2216479767892048,1.1376534271606413,0.22773711809756345,468.0,27.0,2328.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.6990240788759771,1.0058769319971728,0.9883489449021137,0.9646627964565708,3.0,1
T02329,0.2340966890372835,P037,1.9358318888915513,UPI,2025-10-12,Isha,0.92764572284542,Male,Hyderabad,-0.34682944393431436,Earphones,Accessories,-0.056821661097878284,0.3698726756824195,-4.391027726853016,193.0,37.0,2329.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0769908505610117,1.391341758480479,0.516573781890192,1.791883400985706,1.0,1
T02330,1.5759399872126065,P046,1.1095205493488611,Debit Card,2025-11-18,Karan,1.670498279517272,Female,Hyderabad,-0.19198810732799962,Earphones,Wearable,-0.6343323632288914,-1.6263572781609574,0.22773711809756345,156.0,46.0,2330.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7464606938710796,1.0533378134999527,0.9012902018775011,1.0540732859814756,2.0,1
T02331,0.5483522179363747,P032,-0.6356051086367472,Credit Card,2025-09-25,Neha,-0.3104418716076667,Male,Ahmedabad,0.7951893764158946,Keyboard,Accessories,0.5519058357429193,0.4466507508302417,0.22773711809756345,210.0,32.0,2331.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.009517133005108,,-1.57330390610318,-0.6568696138921396,3.0,0
T02332,-0.12952198710038176,P041,0.5812559376526321,Credit Card,2025-03-08,Rahul,0.5974890309912636,Male,Kolkata,-1.6172857245891663,Mouse,Audio,1.4238476697957634,0.9457082392910858,0.22773711809756345,411.0,41.0,2332.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,85.16,0.45821942852388087,0.7624014281549006,1.7204125326726123,0.5639537479539062,0.0,1
T02333,1.5627301309093262,P012,1.2494116617569315,Debit Card,2025-09-20,Kabir,-0.4755202175347449,Female,Mumbai,0.17434009120623936,Speaker,Computer,1.45790235493371,-1.6263572781609574,0.22773711809756345,215.0,12.0,2333.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8106686983599289,1.1177708449216823,0.8003767137196041,1.181174275849423,2.0,1
T02334,-0.5466753440460781,P028,-0.5116833012980913,Debit Card,2025-05-23,Rohit,0.184793166173568,Female,Hyderabad,-1.1977404110283023,Keyboard,Electronics,-0.4314231976152922,1.022486314438908,0.22773711809756345,335.0,28.0,2334.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.7167911108709278,,-1.9543338577954952,-0.5258382788146904,0.0,0
T02335,1.4959855937980147,P050,0.07662589745913617,Cash,2025-10-13,Meera,-0.8056769093889014,,Hyderabad,0.11544307255658032,USB Cable,Accessories,-0.679738610079487,-1.5879682405870463,0.22773711809756345,192.0,50.0,2335.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.07383198171248999,0.27681383176990304,13.05041809432964,0.07627446435057737,2.0,1
T02336,-1.3100659872567022,P003,1.1548733757459981,Credit Card,2025-09-20,Aarav,1.5054199335901939,Female,Delhi,-1.173741538963411,Headphones,Wearable,0.6618740898342056,1.5599328404736634,0.22773711809756345,215.0,3.0,2336.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7677319634748462,1.0746503504610223,0.865895795084421,1.0953900463857258,0.0,1
T02337,-0.710060408849809,P001,1.9069247420278408,Cash,2025-01-10,Sneha,-1.6310686390242923,Female,Bangalore,1.639345863525734,Headphones,Accessories,-1.419009066615747,-0.16757385035233582,-4.391027726853016,468.0,1.0,2337.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0670957327063106,1.3809144586207507,0.5244045440850228,1.7665501580602818,4.0,1
T02338,-1.1564145007817042,P047,-1.2130551799467728,UPI,2025-04-21,Pooja,1.1752632417360374,Female,Ahmedabad,-0.7568570811538782,Headphones,Wearable,1.3294878130593695,1.2912095774562857,0.22773711809756345,367.0,47.0,2338.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.8243648076473447,-1.2825214871548745,1.0,0
T02339,0.39400547586646706,P049,1.9371829741315074,Credit Card,2025-02-23,Rohit,0.01971482024648979,Female,Mumbai,-0.43330725585258,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,-4.391027726853016,424.0,49.0,2339.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0774509499461835,1.3918272069950017,0.5162134983127787,1.7930666929337482,1.0,1
T02340,1.025992811639197,P009,-0.4050083434344029,Cash,2025-07-08,Rohit,-0.8056769093889014,Female,Mumbai,0.18099223058456748,USB Cable,Computer,-1.487827909498681,-1.1656888272740242,0.22773711809756345,289.0,9.0,2340.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.5192078961136529,,-2.4690849372807384,-0.4140944505510365,2.0,0
T02341,1.1010804158894223,P014,0.319998106717012,Credit Card,2025-04-28,Sneha,0.184793166173568,Male,,0.05731360845057452,Charger,Electronics,1.1095513048767969,1.2144315023084635,0.22773711809756345,360.0,14.0,2341.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,85.16,0.2776303022919569,0.5656837515052134,3.125018488224497,0.3143432333391157,2.0,1
T02342,0.3383850282737076,P002,1.2928481715457387,Debit Card,2025-02-04,Arjun,0.5149498580277244,Male,Bangalore,0.6554944494710039,Earphones,Computer,-0.6449744523344997,1.3295986150301968,0.22773711809756345,443.0,2.0,2342.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,85.16,0.8297947877915722,1.1370348154501422,0.7734860302482728,1.2204389335532955,3.0,1
T02343,-1.6980186092161997,P031,0.3468265392336283,Debit Card,2025-07-30,Ananya,0.5149498580277244,Male,Hyderabad,0.06498915388710698,Keyboard,Accessories,-0.36828013558868267,-0.3211300006479802,0.22773711809756345,267.0,31.0,2343.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.2977511135113079,0.5889198071330496,2.883285696421445,0.34023805738124396,2.0,1
T02344,0.0025765759324220695,P037,-1.297373110713281,Debit Card,2025-02-03,Vivaan,0.1022539932100289,Male,Pune,-1.7567759703224162,Earphones,Accessories,-0.056821661097878284,0.3698726756824195,0.22773711809756345,444.0,37.0,2344.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.7707882889042537,-1.3757170539118602,0.0,0
T02345,0.39887226503083356,P024,1.0303127962045657,,2025-10-04,Kabir,-0.008194516836195086,Female,Bangalore,0.48842341046914745,Speaker,Accessories,0.42136287604745687,0.06276037509113075,0.22773711809756345,201.0,24.0,2345.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.708189867983823,1.0150432484404621,0.9705790354023662,0.9816502046205252,3.0,1
T02346,1.407688133244509,P034,0.7588346100245205,Cash,2025-12-19,Aryan,1.3403415876631155,Male,Bangalore,-1.2399559109292309,USB Cable,Wearable,-1.067110653523631,0.5234288259780638,0.22773711809756345,125.0,34.0,2346.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.5646514363345211,0.8711111352890172,1.3178102140542927,0.7306788047672066,0.0,1
T02347,0.9870584983242653,P039,-0.22359703784585502,Credit Card,2025-05-04,Isha,-0.8056769093889014,Female,Ahmedabad,0.009725226744073294,Keyboard,Accessories,-1.7418191028192003,-0.43629711336971344,0.22773711809756345,354.0,39.0,2347.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.2530836124522299,,-4.4723311636025365,-0.22649191742697625,2.0,0
T02348,-0.22824828157752988,P046,-1.2635181839661225,Cash,2025-06-13,Pooja,1.5879591065537328,Male,Pune,-0.9548349831135052,Earphones,Wearable,-0.6343323632288914,-1.6263572781609574,0.22773711809756345,314.0,46.0,2348.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.7914409248469955,-1.3382461376615191,1.0,0
T02349,0.21323902118999868,P025,-1.4902823159518073,UPI,2025-08-04,Sneha,-0.14536352568058844,Female,Surat,1.1085051411351494,Speaker,Wearable,-1.4466784982903287,0.3314836381085084,0.22773711809756345,262.0,25.0,2349.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6710138001123804,-1.5905036965055301,4.0,0
T02350,-0.19418075742696467,P013,-1.5279698759156253,Debit Card,2025-09-07,Aarav,-0.06282435271704932,Male,Bangalore,-1.2252700339939988,Speaker,Audio,-1.2302893531429588,-0.16757385035233582,0.22773711809756345,228.0,13.0,2350.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6544631643776375,-1.6327102129137097,0.0,0
T02351,0.3328229835144316,P037,1.1427367038932432,Cash,2025-03-30,Neha,-0.558059390498284,Male,Mumbai,0.5592431096968868,Earphones,Accessories,-0.056821661097878284,0.3698726756824195,0.22773711809756345,389.0,37.0,2351.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,85.16,0.7620838456175252,1.068988635998177,0.8750922207237625,1.0843440309310364,3.0,1
T02352,1.4556607692932642,P019,-0.6145256259451202,UPI,2025-01-11,Meera,1.1752632417360374,Male,Surat,0.49635480742023097,Charger,Accessories,0.6881245762947061,0.9457082392910858,0.22773711809756345,467.0,19.0,2352.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.9532805627540958,,-1.627271439860234,-0.6344917723251208,3.0,0
T02353,0.27024997997257716,P049,0.7134817836273835,UPI,2025-08-20,Kabir,0.8451065498818809,Male,Pune,-1.1197568693931326,Laptop Stand,Electronics,0.610082589520245,-0.6282423012392689,0.22773711809756345,246.0,49.0,2353.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.5385274311860735,0.8446785090360612,1.4015774793517268,0.6883035622593131,0.0,1
T02354,-0.3596515890154242,P007,-1.3906338523186612,Debit Card,2025-04-15,Karan,-1.2183727742065968,Male,Hyderabad,-0.9097539462496046,Earphones,Wearable,-0.993325502391413,-1.5495792030131352,0.22773711809756345,373.0,7.0,2354.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.7190965460854907,-1.4792880828374702,1.0,0
T02355,-0.4708924842009432,P035,0.2529270254254714,Cash,2025-03-13,Rohit,-1.6310686390242923,Male,Chennai,-0.7715429580891102,USB Cable,Wearable,1.4976328209279812,-0.244351925500158,0.22773711809756345,406.0,35.0,2355.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.22548243433402185,0.5029185077380544,3.953709564734882,0.24931901718012606,1.0,1
T02356,0.5184562273552664,P011,1.9444013927563824,Debit Card,2025-04-11,Pooja,-0.14536352568058844,Female,Delhi,-0.9517647649388923,Smart Watch,Electronics,-1.243059860069689,0.9073192017171747,-4.391027726853016,377.0,11.0,2356.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.0799055342210433,1.394417940488569,0.5142971012435713,1.7993875109599968,1.0,1
T02357,-0.4729782509856717,P002,0.07790344186468932,Credit Card,2025-07-24,Ananya,-0.39298104457120575,Male,Kolkata,-0.49368821328663537,Earphones,Computer,-0.6449744523344997,1.3295986150301968,0.22773711809756345,273.0,2.0,2357.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.07501789692094266,0.27911188055095276,12.836403306201312,0.07754035753329015,1.0,1
T02358,-1.5979018035492327,P042,-0.6336887920284174,Debit Card,2025-06-26,Vivaan,-0.6405985634618231,Female,Chennai,-0.8829407075246513,Mouse,Accessories,0.5228174588542565,0.600206901125886,0.22773711809756345,301.0,42.0,2358.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.004272011872453,,-1.5780616806505894,-0.6548337903562087,1.0,0
T02359,0.26399267961839173,P044,-0.8176551864280717,UPI,2025-11-03,Pooja,0.6800282039548027,Female,Surat,-0.9394327219375301,Laptop Stand,Wearable,0.13047910716082867,1.7134889907693078,0.22773711809756345,171.0,44.0,2359.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,85.16,-1.7018558042930068,,-1.2230094258813462,-0.8515708884390091,1.0,0
T02360,-1.4171353488727643,P016,-1.4417356285407874,UPI,2025-06-03,Aarav,0.43241068506418534,Female,Bangalore,0.6391711228426449,Charger,Accessories,-0.17033727822436734,-0.8201874891088243,0.22773711809756345,324.0,16.0,2360.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6936084399062005,-1.5362519051605745,3.0,0
T02361,1.0635366137643096,P027,-1.4449294895546703,UPI,2025-05-03,Riya,-0.22790269864412754,,Pune,1.0027361250197322,Charger,Wearable,1.2216479767892048,1.1376534271606413,0.22773711809756345,355.0,27.0,2361.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6920752931531692,-1.539817051454314,3.0,0
T02362,0.029691544133892328,P002,0.38515287140022286,Cash,2025-01-25,Neha,-1.0532944282795187,Female,Ahmedabad,-1.6257799948722622,Earphones,Computer,-0.6449744523344997,1.3295986150301968,0.22773711809756345,453.0,2.0,2362.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.3258105100105231,0.6206068573583625,2.5963716591411194,0.3771209869981385,0.0,1
T02363,-1.5033470426415416,P043,0.16030505602286776,Cash,2025-01-16,Aarav,-0.558059390498284,Female,Jaipur,-1.0840911682647119,Laptop Stand,Computer,-1.380697545835557,-1.5111901654392241,0.22773711809756345,462.0,43.0,2363.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.14868294987532885,0.4003811384454415,6.238106421506367,0.1588109148681778,0.0,1
T02364,1.0398979235373869,P050,-1.6557243164709408,Debit Card,2025-07-04,Diya,-0.39298104457120575,Female,Jaipur,-0.29709190950558406,USB Cable,Accessories,-0.679738610079487,-1.5879682405870463,0.22773711809756345,293.0,50.0,2364.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6039652797947824,-1.7763541524786859,1.0,0
T02365,0.45240694583886454,P018,-1.0297275577498952,UPI,,Pooja,0.1022539932100289,Male,Jaipur,0.0002666291948049292,Laptop Stand,Computer,1.5820600611658076,-1.0121326769783798,0.22773711809756345,,18.0,2365.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.9711306573966602,-1.0814173936902431,2.0,0
T02366,-1.6625605738758156,P027,-1.5113617986434342,Debit Card,2025-09-27,Meera,0.01971482024648979,Female,Ahmedabad,-0.18103766250521333,Charger,Wearable,1.2216479767892048,1.1376534271606413,0.22773711809756345,208.0,27.0,2366.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6616549399116373,-1.6141011157952303,2.0,0
T02367,-0.037052992977419076,P032,0.9121399386908989,Credit Card,2025-11-08,Aarav,-0.06282435271704932,Female,Kolkata,1.4275008094774382,Keyboard,Accessories,0.5519058357429193,0.4466507508302417,0.22773711809756345,166.0,32.0,2367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.6482230016428674,0.9550601754292234,1.096323006451801,0.8729465503629126,4.0,1
T02368,-0.02662415905377667,P045,-0.613248081539567,Cash,,Vivaan,-1.0532944282795187,Male,Bangalore,1.407800242857005,Smart Watch,Computer,0.9612715300053205,-0.12918481277842472,0.22773711809756345,,45.0,2368.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.9499718290747281,,-1.6306614407215978,-0.6331366904090975,4.0,0
T02369,-0.31167895296666914,P022,-0.22231949344030189,Cash,2025-03-27,Sneha,0.6800282039548027,Male,Hyderabad,-0.1640491219390215,Laptop Stand,Audio,1.3323257034875315,0.4466507508302417,0.22773711809756345,392.0,22.0,2369.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,85.16,-0.25143949909660834,,-4.498031121676369,-0.22518232386840067,2.0,0
T02370,-1.3427430002174485,P004,1.9441321770834559,Cash,2025-10-18,Arjun,0.26733233913710713,Female,Bangalore,-0.9284311068118336,Headphones,Accessories,-0.41723374547448105,1.022486314438908,-4.391027726853016,187.0,4.0,2370.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,85.16,1.079814096965937,1.394321403795931,0.5143683190557244,1.7991518061650882,1.0,1
T02371,0.1006076148146607,P033,-0.3998981658121903,Credit Card,2025-05-03,Aryan,-1.1358336012430579,Male,Bangalore,0.00019816076407283282,Mouse,Wearable,-0.7577805968539483,0.8305411265693526,0.22773711809756345,355.0,33.0,2371.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,85.16,-0.5106559145210697,,-2.5006366263747943,-0.4087670151479519,2.0,0
T02372,-0.7482994665698313,P043,0.7288123164940213,Cash,2025-11-19,Karan,-1.2183727742065968,Female,Mumbai,1.7381557184453618,Laptop Stand,Computer,-1.380697545835557,-1.5111901654392241,0.22773711809756345,155.0,43.0,2372.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,85.16,0.5474346504875801,0.8537050524004303,1.3720953628683548,0.7026428584902151,4.0,1
T02373,-1.598597059144142,P045,-1.496670037979573,UPI,2025-12-21,Riya,-0.8882160823524404,Male,Hyderabad,-1.5835133246684236,Smart Watch,Computer,0.9612715300053205,-0.12918481277842472,0.22773711809756345,123.0,45.0,2373.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6681499426665635,-1.5976518426736852,0.0,0
T02374,0.409301098954476,P012,0.058740275781392015,UPI,2025-01-20,Sneha,1.0101848958089592,Male,Ahmedabad,0.1322781022140415,Speaker,Computer,1.45790235493371,-1.6263572781609574,0.22773711809756345,458.0,12.0,2374.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,85.16,0.05707978231988635,0.2423639325093402,17.02409437128272,0.05853242914004653,2.0,1
T02375,0.5441806843669178,P027,0.36982233853358504,Cash,2025-03-27,Aryan,0.34987151210064626,Female,Pune,1.268975211061588,Charger,Wearable,1.2216479767892048,1.1376534271606413,0.22773711809756345,392.0,27.0,2375.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,85.16,0.31468105152837533,0.6081301986693187,2.704001071689686,0.36238308659459206,4.0,1
T02376,0.9363048398958722,P022,-1.6557243164709408,Credit Card,2025-11-20,Ananya,-0.22790269864412754,Female,Jaipur,1.3847224362444974,Laptop Stand,Audio,1.3323257034875315,0.4466507508302417,0.22773711809756345,154.0,22.0,2376.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.6039652797947824,-1.7763541524786859,4.0,0
T02377,1.1128997610028837,P046,-1.383607358088119,Credit Card,2025-02-06,Karan,0.7625673769183418,Male,Hyderabad,0.5543307606175061,Earphones,Wearable,-0.6343323632288914,-1.6263572781609574,0.22773711809756345,441.0,46.0,2377.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.722748396954237,-1.4714672017471726,3.0,0
T02378,-1.0806316409365693,P033,0.22993122612551464,Credit Card,2025-01-21,Pooja,1.0927240687724982,Male,Surat,0.4762448783765159,Mouse,Wearable,-0.7577805968539483,0.8305411265693526,0.22773711809756345,457.0,33.0,2378.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,85.16,0.20695825410200208,0.4795114452497611,4.349126547166796,0.22692729941585085,3.0,1
T02379,-1.6451791840030783,P017,-1.2015572802967944,UPI,2025-07-18,Diya,1.4228807606266547,Female,Mumbai,-0.3866399395984627,Speaker,Electronics,0.68032037761726,-0.5130751885175356,0.22773711809756345,279.0,17.0,2379.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.8322532903601709,-1.2698464699628882,1.0,0
T02380,0.4357208115610367,P038,-1.089133372608117,Credit Card,2025-03-23,Sneha,-1.6310686390242923,Female,Kolkata,-0.33500910396205436,Smart Watch,Electronics,0.05030870256524577,1.367987652604108,0.22773711809756345,396.0,38.0,2380.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,-0.9181611960867055,-1.1463481051969613,1.0,0
